median_income,housing_median_age,latitude,longitude,households,median_house_value
4.0693,16.0,32.86,-116.98,1394.0,146400.0
4.4904,18.0,32.87,-117.0,1923.0,150400.0
5.4903,23.0,32.85,-117.01,431.0,151400.0
5.282,24.0,32.85,-117.0,319.0,140800.0
3.3081,14.0,32.83,-116.95,2333.0,168700.0
3.4286,31.0,32.84,-116.95,231.0,129400.0
2.5388,15.0,32.85,-116.93,842.0,119000.0
3.1142,5.0,32.85,-116.93,905.0,150000.0
4.7578,31.0,32.85,-116.94,228.0,161000.0
4.5278,32.0,32.84,-116.94,262.0,166300.0
3.7831,38.0,32.83,-116.94,304.0,147800.0
5.0733,9.0,32.86,-116.88,515.0,196600.0
5.0524,17.0,32.87,-116.86,843.0,285400.0
3.2516,16.0,32.86,-116.84,494.0,202100.0
2.8906,16.0,32.85,-116.89,322.0,158300.0
4.3818,14.0,32.87,-116.91,576.0,147100.0
2.5365,10.0,32.86,-116.91,759.0,139500.0
3.6898,15.0,32.86,-116.91,527.0,131000.0
2.3693,11.0,32.86,-116.92,497.0,127000.0
3.944,19.0,32.83,-116.93,509.0,172500.0
2.3203,21.0,32.83,-116.93,289.0,163500.0
2.8875,17.0,32.82,-116.92,439.0,155700.0
4.0625,23.0,32.85,-116.92,266.0,145000.0
4.6674,16.0,32.84,-116.92,817.0,178000.0
4.105,16.0,32.83,-116.91,862.0,174400.0
4.0048,16.0,32.82,-116.92,465.0,184600.0
4.5096,21.0,32.85,-116.91,697.0,159500.0
5.1185,15.0,32.85,-116.89,574.0,185300.0
2.7069,18.0,32.84,-116.9,713.0,153800.0
5.0201,18.0,32.82,-116.89,449.0,154400.0
4.0873,18.0,32.84,-116.9,773.0,146900.0
3.8073,14.0,32.82,-116.91,387.0,170100.0
5.3008,16.0,32.9,-116.96,499.0,186500.0
5.2542,24.0,32.89,-116.94,372.0,227800.0
5.2614,24.0,32.87,-116.94,471.0,177200.0
3.6027,17.0,32.87,-116.93,604.0,211900.0
4.0806,19.0,32.9,-116.9,520.0,189200.0
3.1607,20.0,32.92,-116.84,173.0,119300.0
4.625,19.0,33.01,-117.05,578.0,211100.0
10.6186,17.0,33.01,-117.05,433.0,429300.0
8.4721,28.0,33.01,-117.04,97.0,342300.0
7.7569,6.0,33.0,-117.03,770.0,387400.0
6.6012,6.0,32.99,-117.04,1275.0,314900.0
6.0226,16.0,32.98,-117.04,193.0,192900.0
6.2683,16.0,32.99,-117.06,222.0,180700.0
5.5882,17.0,32.97,-117.05,1414.0,194300.0
4.8295,18.0,32.96,-117.05,626.0,165800.0
4.5746,13.0,32.97,-117.04,1220.0,175700.0
4.5625,16.0,32.97,-117.03,659.0,231200.0
4.121,16.0,32.96,-117.03,645.0,182100.0
4.8854,17.0,32.96,-116.99,817.0,181300.0
3.7784,25.0,32.95,-117.02,322.0,160100.0
4.5032,19.0,32.95,-117.03,782.0,168900.0
3.9531,17.0,32.95,-117.05,552.0,178600.0
3.2369,17.0,32.95,-117.05,1078.0,167800.0
1.9176,24.0,33.02,-117.06,196.0,121100.0
3.5192,24.0,33.01,-117.06,443.0,159100.0
3.1187,25.0,33.01,-117.07,359.0,169400.0
2.6048,17.0,33.02,-117.07,467.0,148200.0
5.7382,17.0,33.04,-117.06,277.0,278000.0
7.0913,23.0,33.03,-117.06,340.0,265400.0
5.09,14.0,33.03,-117.07,1001.0,268500.0
6.8099,15.0,33.03,-117.07,176.0,328200.0
4.3424,10.0,33.03,-117.08,405.0,160600.0
3.6437,4.0,33.04,-117.07,391.0,210100.0
3.3724,15.0,33.03,-117.08,559.0,137900.0
5.8747,17.0,33.03,-117.08,152.0,229300.0
5.3074,18.0,33.03,-117.08,290.0,137200.0
6.4211,17.0,33.03,-117.09,396.0,220700.0
6.53,10.0,33.04,-117.08,365.0,264100.0
7.2731,4.0,33.02,-117.15,1696.0,450400.0
2.4459,17.0,32.97,-117.1,828.0,85800.0
4.1279,7.0,32.96,-117.1,482.0,167600.0
5.6436,6.0,33.05,-117.05,1204.0,278600.0
6.7769,12.0,33.04,-117.05,234.0,400000.0
4.5,14.0,33.03,-117.05,991.0,222200.0
4.3571,16.0,33.03,-117.05,21.0,144600.0
5.8966,17.0,33.02,-117.06,359.0,261500.0
6.3517,18.0,33.02,-117.05,131.0,260100.0
7.7684,13.0,33.04,-117.01,544.0,362300.0
6.3761,16.0,33.03,-117.04,448.0,296200.0
8.4284,8.0,32.99,-117.01,448.0,378300.0
7.7517,11.0,33.01,-116.99,166.0,500001.0
6.5706,9.0,32.91,-117.09,289.0,255700.0
7.0546,16.0,32.91,-117.09,270.0,282200.0
6.2715,16.0,32.9,-117.09,291.0,255100.0
5.149,16.0,32.9,-117.1,437.0,184300.0
4.4766,16.0,32.9,-117.11,352.0,161500.0
7.5992,15.0,32.91,-117.11,241.0,310600.0
6.5853,16.0,32.91,-117.08,224.0,248400.0
6.0857,5.0,32.93,-117.08,2407.0,308300.0
7.5604,9.0,32.91,-117.08,231.0,327900.0
5.1998,5.0,33.01,-117.07,842.0,294100.0
4.4219,9.0,33.01,-117.06,427.0,209200.0
4.25,4.0,33.0,-117.07,1116.0,281600.0
4.955,4.0,33.0,-117.07,1698.0,241500.0
6.1949,5.0,33.01,-117.08,902.0,238700.0
5.1909,16.0,32.99,-117.09,326.0,201400.0
4.6028,18.0,32.99,-117.09,509.0,216800.0
2.3182,23.0,32.98,-117.09,308.0,268800.0
5.2463,16.0,32.96,-117.12,512.0,156300.0
6.0862,9.0,32.97,-117.11,240.0,263600.0
5.9094,5.0,33.0,-117.1,2358.0,261100.0
4.9485,11.0,32.95,-117.11,783.0,231800.0
6.3542,8.0,32.95,-117.12,592.0,218100.0
6.0175,15.0,32.96,-117.12,402.0,238300.0
4.988,4.0,32.95,-117.12,1498.0,263700.0
5.4584,3.0,32.97,-117.08,2895.0,246500.0
4.3548,17.0,32.97,-117.06,832.0,192300.0
6.439,6.0,33.06,-117.25,1401.0,296200.0
4.3286,16.0,33.05,-117.25,442.0,213400.0
6.2513,14.0,33.05,-117.26,372.0,240900.0
7.6832,11.0,33.06,-117.26,366.0,319800.0
5.3129,15.0,33.05,-117.24,546.0,169200.0
6.4027,11.0,33.05,-117.24,842.0,344200.0
5.9289,5.0,33.07,-117.2,1553.0,411300.0
5.8661,16.0,33.06,-117.16,252.0,404500.0
11.0911,20.0,33.03,-117.21,408.0,500001.0
13.6623,15.0,33.02,-117.18,425.0,500001.0
10.156,26.0,33.02,-117.21,406.0,500001.0
11.1118,18.0,33.01,-117.23,470.0,500001.0
6.4651,25.0,32.97,-117.26,471.0,500001.0
10.1768,36.0,32.96,-117.26,282.0,500001.0
5.6582,34.0,32.95,-117.26,271.0,500001.0
4.4375,22.0,32.95,-117.26,1012.0,500001.0
4.2875,30.0,32.96,-117.3,151.0,500001.0
7.7317,16.0,33.01,-117.25,524.0,396000.0
7.5975,16.0,33.0,-117.24,353.0,369100.0
15.0001,17.0,32.99,-117.23,319.0,500001.0
7.472,10.0,32.99,-117.25,634.0,439900.0
5.8393,14.0,33.0,-117.25,414.0,485300.0
4.7841,31.0,33.0,-117.26,451.0,393500.0
5.1523,36.0,33.0,-117.27,420.0,387800.0
6.8443,30.0,33.0,-117.31,297.0,492500.0
2.7348,16.0,32.99,-117.26,499.0,231300.0
5.5922,21.0,32.99,-117.27,538.0,382100.0
4.125,12.0,32.98,-117.26,892.0,226900.0
4.1012,17.0,32.98,-117.31,345.0,244700.0
5.2742,17.0,32.98,-117.27,208.0,230700.0
4.125,29.0,33.01,-117.32,667.0,394400.0
4.2356,21.0,33.02,-117.28,576.0,347700.0
4.7179,13.0,33.02,-117.27,1140.0,376700.0
6.3525,18.0,33.04,-117.26,352.0,278300.0
6.6319,16.0,33.04,-117.26,453.0,269600.0
3.212,13.0,33.04,-117.24,618.0,147600.0
6.9326,6.0,33.03,-117.25,467.0,324600.0
3.9826,25.0,33.03,-117.27,311.0,215800.0
3.5313,16.0,33.03,-117.27,416.0,148700.0
6.3712,9.0,33.02,-117.26,685.0,369800.0
4.87,19.0,33.03,-117.27,512.0,220900.0
5.798,21.0,33.02,-117.27,344.0,286100.0
3.1667,28.0,33.05,-117.29,292.0,300000.0
3.5179,12.0,33.04,-117.28,888.0,252700.0
3.55,27.0,33.04,-117.27,404.0,214600.0
4.7333,30.0,33.04,-117.29,520.0,286900.0
2.8611,31.0,33.03,-117.33,267.0,314300.0
6.4247,14.0,33.07,-117.3,407.0,295100.0
5.7787,18.0,33.08,-117.29,476.0,346700.0
6.0922,7.0,33.08,-117.27,426.0,342400.0
6.1509,20.0,33.06,-117.29,325.0,338700.0
4.0118,8.0,33.06,-117.28,941.0,245800.0
3.197,7.0,33.06,-117.27,672.0,367100.0
2.9083,15.0,33.05,-117.27,737.0,122400.0
4.0,24.0,33.08,-117.3,520.0,343200.0
4.3182,17.0,33.06,-117.34,403.0,357100.0
3.2984,21.0,33.07,-117.31,467.0,369400.0
3.5585,16.0,33.07,-117.3,690.0,284800.0
3.194,24.0,33.06,-117.3,442.0,276300.0
4.027,31.0,33.06,-117.3,485.0,290000.0
3.2308,34.0,33.05,-117.3,391.0,331300.0
4.0791,11.0,33.17,-117.33,1858.0,281300.0
4.5694,31.0,33.16,-117.34,467.0,243700.0
4.0585,29.0,33.16,-117.33,545.0,245500.0
5.4904,15.0,33.15,-117.32,2060.0,262100.0
2.7717,25.0,33.12,-117.32,461.0,354000.0
3.5341,15.0,33.1,-117.31,421.0,500001.0
3.9205,4.0,33.13,-117.29,105.0,183000.0
4.1282,7.0,33.11,-117.31,1550.0,188100.0
4.7961,4.0,33.12,-117.29,286.0,168800.0
5.1837,6.0,33.1,-117.29,957.0,259800.0
6.5338,13.0,33.1,-117.28,399.0,267900.0
2.478,16.0,33.17,-117.35,1197.0,185600.0
2.25,24.0,33.16,-117.34,246.0,187500.0
3.0306,19.0,33.15,-117.34,1406.0,178500.0
3.975,22.0,33.16,-117.35,193.0,500001.0
3.7891,10.0,33.16,-117.35,449.0,206300.0
3.3536,17.0,33.15,-117.34,1062.0,283300.0
2.5509,26.0,33.18,-117.36,1058.0,181800.0
2.8893,39.0,33.18,-117.36,308.0,185400.0
3.625,36.0,33.17,-117.35,387.0,198000.0
2.3182,24.0,33.17,-117.36,367.0,500001.0
2.6979,19.0,33.18,-117.37,394.0,266700.0
1.8214,23.0,33.19,-117.37,1187.0,173800.0
2.8819,33.0,33.19,-117.37,439.0,208600.0
1.9562,18.0,33.19,-117.37,286.0,192500.0
4.1875,38.0,33.19,-117.37,204.0,185000.0
2.4583,35.0,33.19,-117.38,248.0,197900.0
3.209,14.0,33.14,-117.38,696.0,313300.0
1.9891,26.0,33.19,-117.38,895.0,500000.0
1.9386,17.0,33.2,-117.38,426.0,106300.0
1.6318,19.0,33.2,-117.37,319.0,187500.0
1.5625,17.0,33.19,-117.38,118.0,162500.0
1.3903,26.0,33.2,-117.38,317.0,184400.0
1.3269,19.0,33.2,-117.36,483.0,166100.0
2.9539,19.0,33.2,-117.36,525.0,169900.0
3.2917,26.0,33.2,-117.36,486.0,150800.0
2.5754,23.0,33.2,-117.35,622.0,169700.0
4.25,24.0,33.21,-117.35,298.0,150300.0
4.0109,23.0,33.21,-117.34,379.0,145700.0
3.9875,32.0,33.2,-117.35,232.0,142900.0
2.7386,12.0,33.21,-117.34,1124.0,216100.0
5.1733,28.0,33.19,-117.35,433.0,198100.0
5.276,23.0,33.19,-117.34,518.0,224500.0
2.9716,15.0,33.19,-117.33,796.0,173600.0
5.7409,19.0,33.19,-117.34,559.0,274100.0
3.1875,5.0,33.24,-117.29,578.0,153800.0
2.765,13.0,33.23,-117.3,806.0,98500.0
1.6402,24.0,33.23,-117.32,569.0,169300.0
4.0469,6.0,33.24,-117.31,265.0,162400.0
2.4375,15.0,33.22,-117.32,986.0,108900.0
2.7846,21.0,33.22,-117.33,559.0,91200.0
2.7417,16.0,33.22,-117.32,221.0,91700.0
2.2882,17.0,33.21,-117.33,288.0,85800.0
3.7568,4.0,33.22,-117.3,2612.0,184100.0
4.3762,11.0,33.19,-117.31,3441.0,215500.0
2.4754,16.0,33.2,-117.29,407.0,157300.0
2.0147,16.0,33.18,-117.31,399.0,87700.0
3.0704,18.0,33.19,-117.29,1162.0,151600.0
4.3428,20.0,33.2,-117.28,834.0,152100.0
3.676,35.0,33.22,-117.37,462.0,125600.0
3.8958,4.0,33.23,-117.35,277.0,189800.0
2.675,18.0,33.21,-117.35,493.0,117100.0
2.6442,31.0,33.21,-117.38,342.0,103300.0
2.0272,29.0,33.2,-117.37,306.0,99600.0
3.8156,13.0,33.28,-117.28,940.0,150700.0
6.3054,14.0,33.3,-117.25,357.0,359000.0
4.3429,9.0,33.26,-117.26,746.0,173900.0
4.1713,23.0,33.26,-117.3,264.0,133800.0
3.7933,22.0,33.25,-117.3,381.0,131000.0
3.125,14.0,33.25,-117.31,687.0,102300.0
2.8558,13.0,33.25,-117.31,674.0,97100.0
4.85,7.0,33.25,-117.32,398.0,186900.0
3.6301,7.0,33.25,-117.32,1423.0,170900.0
3.1062,11.0,33.23,-117.34,727.0,141000.0
2.5872,15.0,33.23,-117.33,579.0,155600.0
3.33,15.0,33.23,-117.33,388.0,127900.0
2.9386,13.0,33.24,-117.33,870.0,143400.0
2.5729,14.0,33.35,-117.42,4769.0,134400.0
4.5764,17.0,33.34,-117.24,431.0,257300.0
4.605,16.0,33.36,-117.22,452.0,263300.0
6.2475,12.0,33.31,-117.22,394.0,331300.0
5.4563,10.0,33.34,-117.21,810.0,325700.0
6.1009,15.0,33.34,-117.19,460.0,314400.0
2.7986,15.0,33.34,-117.17,564.0,189900.0
4.0357,12.0,33.29,-117.2,1020.0,295900.0
5.1786,16.0,33.28,-117.17,280.0,376800.0
3.0,16.0,33.38,-117.25,687.0,146700.0
3.7857,16.0,33.4,-117.24,424.0,227000.0
2.8393,18.0,33.38,-117.23,652.0,173200.0
3.668,16.0,33.38,-117.24,516.0,171200.0
2.0956,17.0,33.38,-117.25,389.0,134400.0
2.375,22.0,33.39,-117.25,491.0,137300.0
2.2368,7.0,33.37,-117.26,501.0,154600.0
1.995,8.0,33.37,-117.25,511.0,146900.0
4.5391,14.0,33.37,-117.24,779.0,180900.0
4.5,11.0,33.36,-117.24,450.0,222600.0
2.3214,6.0,33.36,-117.25,915.0,247000.0
5.5395,14.0,33.46,-117.34,304.0,273300.0
4.0882,16.0,33.41,-117.19,518.0,296100.0
3.8547,17.0,33.39,-117.14,510.0,208300.0
5.0507,14.0,33.38,-117.2,810.0,291500.0
3.2614,19.0,33.36,-117.1,610.0,168800.0
2.2393,16.0,33.31,-116.95,540.0,117000.0
3.8438,14.0,33.32,-117.03,193.0,243800.0
7.0177,17.0,33.29,-117.05,281.0,267600.0
3.7644,14.0,33.26,-117.05,539.0,264700.0
4.9375,11.0,33.27,-117.12,541.0,232800.0
8.2531,17.0,33.29,-117.0,221.0,419200.0
4.7647,12.0,33.26,-116.98,945.0,254100.0
3.1553,17.0,33.2,-116.99,505.0,250000.0
3.1906,11.0,33.22,-116.9,703.0,234500.0
3.1272,11.0,33.23,-117.14,500.0,281300.0
4.9335,13.0,33.23,-117.11,866.0,298100.0
4.15,14.0,33.23,-117.08,512.0,272200.0
6.2079,12.0,33.24,-117.2,801.0,307300.0
4.0328,16.0,33.2,-117.15,393.0,294600.0
5.543,16.0,33.2,-117.2,609.0,286400.0
3.3882,17.0,33.22,-117.22,597.0,190800.0
1.7217,16.0,33.22,-117.22,560.0,175000.0
1.9571,15.0,33.22,-117.22,322.0,162500.0
4.3068,26.0,33.24,-117.23,304.0,240100.0
4.0776,13.0,33.23,-117.24,614.0,196000.0
3.4359,21.0,33.23,-117.24,312.0,150900.0
2.9875,13.0,33.23,-117.23,579.0,172000.0
1.808,18.0,33.22,-117.23,557.0,97000.0
2.0246,16.0,33.22,-117.23,608.0,148800.0
4.1316,20.0,33.22,-117.24,349.0,162500.0
2.1293,9.0,33.21,-117.24,525.0,151400.0
4.125,34.0,33.21,-117.23,127.0,164600.0
4.6187,6.0,33.25,-117.25,1029.0,205000.0
4.1405,5.0,33.23,-117.27,3510.0,198500.0
5.0249,5.0,33.22,-117.27,325.0,196700.0
1.8849,16.0,33.22,-117.27,313.0,90800.0
2.3844,13.0,33.22,-117.28,531.0,98600.0
4.4531,5.0,33.21,-117.27,1012.0,177500.0
3.9815,26.0,33.22,-117.25,331.0,142600.0
3.5,19.0,33.22,-117.25,435.0,135800.0
3.0197,26.0,33.21,-117.26,427.0,136000.0
4.21,11.0,33.2,-117.28,285.0,175600.0
4.2054,23.0,33.2,-117.27,404.0,150700.0
2.8214,13.0,33.2,-117.26,629.0,121900.0
4.3542,34.0,33.2,-117.27,332.0,156900.0
2.724,8.0,33.19,-117.27,209.0,139300.0
3.4456,5.0,33.19,-117.28,580.0,165800.0
2.066,9.0,33.21,-117.25,453.0,127200.0
2.1875,19.0,33.21,-117.24,446.0,121700.0
3.0982,18.0,33.21,-117.24,387.0,111300.0
2.4505,25.0,33.2,-117.24,386.0,147500.0
2.5119,26.0,33.2,-117.24,367.0,171700.0
2.0625,22.0,33.2,-117.25,596.0,124500.0
2.7961,10.0,33.2,-117.25,471.0,131300.0
2.6339,13.0,33.21,-117.25,293.0,117000.0
3.6181,21.0,33.21,-117.23,381.0,213800.0
3.6375,19.0,33.21,-117.22,735.0,198800.0
4.4844,31.0,33.2,-117.22,292.0,205500.0
3.5109,29.0,33.2,-117.23,693.0,166000.0
4.8929,21.0,33.2,-117.23,356.0,212500.0
5.04,22.0,33.2,-117.21,466.0,253700.0
2.7019,16.0,33.19,-117.22,606.0,216900.0
2.9133,4.0,33.18,-117.27,627.0,215700.0
2.9469,4.0,33.19,-117.26,545.0,216100.0
4.2361,2.0,33.19,-117.26,522.0,158500.0
4.5764,18.0,33.19,-117.25,279.0,207000.0
2.9191,19.0,33.19,-117.24,352.0,159400.0
3.6346,22.0,33.19,-117.23,422.0,192500.0
5.0195,19.0,33.18,-117.24,554.0,200200.0
4.1807,6.0,33.17,-117.3,1460.0,182600.0
4.2383,18.0,33.17,-117.32,283.0,239000.0
5.552,7.0,33.17,-117.31,282.0,283900.0
5.5956,4.0,33.16,-117.31,801.0,247800.0
5.6605,17.0,33.16,-117.31,281.0,224400.0
2.7644,15.0,33.18,-117.29,721.0,111400.0
3.1667,17.0,33.18,-117.29,168.0,160600.0
2.1205,16.0,33.18,-117.28,538.0,157300.0
6.2096,14.0,33.18,-117.28,126.0,178100.0
4.5781,9.0,33.18,-117.26,746.0,225600.0
4.6357,4.0,33.15,-117.27,3958.0,244900.0
4.0625,11.0,33.15,-117.29,448.0,87500.0
4.2826,4.0,33.17,-117.24,1672.0,237500.0
3.625,6.0,33.17,-117.22,322.0,135700.0
4.0,4.0,33.16,-117.23,582.0,228100.0
3.6736,2.0,33.16,-117.23,808.0,214500.0
3.3444,13.0,33.18,-117.22,801.0,183900.0
3.75,16.0,33.17,-117.21,362.0,163800.0
4.8152,21.0,33.19,-117.21,593.0,218500.0
4.1128,7.0,33.18,-117.19,657.0,209700.0
2.6487,13.0,33.16,-117.21,579.0,196000.0
2.3159,13.0,33.16,-117.2,1091.0,91600.0
3.0139,11.0,33.15,-117.2,765.0,199000.0
3.8147,19.0,33.14,-117.2,403.0,139200.0
5.0123,5.0,33.14,-117.22,705.0,210400.0
2.8586,12.0,33.14,-117.21,952.0,163300.0
2.2278,15.0,33.13,-117.21,409.0,132800.0
3.0221,25.0,33.18,-117.17,137.0,214300.0
3.1793,15.0,33.16,-117.18,1006.0,159900.0
3.5839,5.0,33.16,-117.15,905.0,158500.0
5.6874,16.0,33.16,-117.14,214.0,202700.0
3.4833,15.0,33.15,-117.13,390.0,193200.0
5.5696,17.0,33.15,-117.14,192.0,168400.0
5.0346,16.0,33.15,-117.14,178.0,174600.0
2.3062,15.0,33.14,-117.15,217.0,158900.0
3.1776,16.0,33.15,-117.13,663.0,172600.0
4.8526,16.0,33.14,-117.13,277.0,170700.0
4.1053,5.0,33.14,-117.13,512.0,171400.0
4.1641,16.0,33.14,-117.12,267.0,163600.0
3.8967,12.0,33.14,-117.12,396.0,172600.0
4.0495,12.0,33.14,-117.13,433.0,153900.0
2.3267,12.0,33.14,-117.19,728.0,92000.0
2.32,7.0,33.15,-117.18,1580.0,117500.0
3.775,19.0,33.13,-117.21,554.0,168000.0
5.1194,18.0,33.12,-117.2,675.0,247800.0
4.3672,4.0,33.12,-117.21,561.0,258900.0
5.1814,16.0,33.11,-117.18,552.0,279900.0
5.311,8.0,33.12,-117.25,1323.0,255800.0
6.0336,10.0,33.11,-117.24,557.0,240300.0
7.745,4.0,33.1,-117.23,248.0,237400.0
3.9464,14.0,33.1,-117.25,614.0,171900.0
7.0423,22.0,33.09,-117.26,169.0,500001.0
4.1667,13.0,33.09,-117.26,603.0,227100.0
6.3373,7.0,33.09,-117.23,768.0,279600.0
7.5402,13.0,33.08,-117.25,435.0,340300.0
6.617,14.0,33.08,-117.25,1014.0,285200.0
5.3905,12.0,33.08,-117.26,716.0,299600.0
3.0426,9.0,33.13,-117.09,1250.0,129900.0
4.3846,15.0,33.14,-117.08,239.0,154200.0
4.2357,11.0,33.14,-117.08,294.0,160900.0
4.7426,16.0,33.14,-117.07,408.0,160600.0
5.1842,17.0,33.15,-117.07,287.0,157700.0
4.7941,24.0,33.15,-117.06,360.0,147500.0
5.0461,15.0,33.19,-117.11,429.0,222400.0
5.1771,17.0,33.18,-117.03,830.0,212800.0
4.4477,4.0,33.17,-117.06,950.0,174800.0
5.4819,12.0,33.17,-117.1,428.0,183800.0
4.8554,11.0,33.16,-117.08,977.0,206700.0
3.2024,15.0,33.15,-117.07,503.0,180400.0
3.5462,19.0,33.14,-117.08,503.0,156800.0
3.4764,13.0,33.15,-117.09,840.0,137500.0
2.6152,17.0,33.13,-117.07,1474.0,135300.0
2.1786,33.0,33.13,-117.07,176.0,137500.0
3.8185,27.0,33.14,-117.06,717.0,137200.0
2.3762,20.0,33.13,-117.05,1838.0,98500.0
2.8247,15.0,33.15,-117.04,2789.0,150000.0
2.25,16.0,33.14,-117.05,1051.0,136300.0
2.8015,12.0,33.13,-117.06,1957.0,143500.0
2.1437,17.0,33.13,-117.08,2267.0,113700.0
0.7054,43.0,33.12,-117.08,48.0,137500.0
4.7019,14.0,33.15,-117.11,1295.0,191100.0
3.1467,5.0,33.15,-117.1,581.0,161100.0
4.4655,7.0,33.15,-117.12,457.0,182800.0
3.7109,11.0,33.18,-117.14,970.0,199800.0
2.3171,7.0,33.14,-117.1,2424.0,159500.0
3.4455,10.0,33.14,-117.11,582.0,190500.0
4.9005,7.0,33.12,-117.14,923.0,264000.0
2.082,17.0,33.13,-117.13,699.0,80000.0
3.875,46.0,33.12,-117.11,13.0,200000.0
0.813,12.0,33.12,-117.1,201.0,275000.0
2.2875,17.0,33.11,-117.11,647.0,132400.0
4.3513,12.0,33.07,-117.14,1504.0,199600.0
3.6389,45.0,33.07,-117.12,177.0,186600.0
8.6803,16.0,33.07,-117.1,365.0,347300.0
8.5957,8.0,33.07,-117.07,340.0,444100.0
4.4375,5.0,33.09,-117.1,1997.0,353000.0
4.9844,23.0,33.08,-117.08,488.0,249100.0
3.8292,21.0,33.1,-117.09,499.0,177000.0
4.7566,23.0,33.09,-117.08,658.0,178300.0
2.5284,11.0,33.12,-117.09,163.0,122500.0
2.5331,31.0,33.11,-117.08,331.0,115100.0
2.2,28.0,33.11,-117.08,563.0,127700.0
3.1429,32.0,33.11,-117.09,286.0,171600.0
1.8363,37.0,33.12,-117.08,229.0,145500.0
3.0915,31.0,33.11,-117.07,427.0,139900.0
2.2146,31.0,33.11,-117.08,463.0,116700.0
1.875,33.0,33.12,-117.08,188.0,114300.0
3.1458,21.0,33.12,-117.07,900.0,187700.0
2.7216,32.0,33.12,-117.07,461.0,146300.0
2.4122,12.0,33.12,-117.07,529.0,127000.0
3.0054,17.0,33.11,-117.07,1139.0,142300.0
4.0484,11.0,33.09,-117.06,1261.0,262500.0
4.7022,15.0,33.13,-117.03,1118.0,172800.0
6.7957,10.0,33.13,-116.97,783.0,287500.0
4.2813,17.0,33.13,-117.05,369.0,169900.0
5.4786,18.0,33.11,-117.05,677.0,223500.0
5.2323,22.0,33.13,-117.05,362.0,167500.0
6.1868,13.0,33.1,-117.05,662.0,320200.0
5.4663,25.0,33.12,-117.03,419.0,248300.0
6.1834,16.0,33.09,-117.04,566.0,335600.0
4.8836,16.0,33.06,-116.93,535.0,239900.0
5.0278,14.0,32.99,-116.89,452.0,210900.0
4.5,18.0,32.96,-116.95,329.0,222600.0
4.0408,15.0,33.08,-116.84,460.0,225900.0
5.5842,13.0,33.08,-116.77,279.0,239100.0
5.5102,7.0,33.0,-116.78,1697.0,221000.0
5.4155,5.0,33.01,-116.84,797.0,199200.0
2.8827,11.0,33.05,-116.88,1502.0,166700.0
5.2596,16.0,33.02,-116.88,529.0,171500.0
3.475,11.0,33.03,-116.9,579.0,167200.0
3.6348,17.0,33.05,-116.86,1596.0,164500.0
4.6518,17.0,33.02,-116.86,69.0,170200.0
5.6674,11.0,33.02,-116.84,198.0,209800.0
2.4744,17.0,33.33,-116.74,673.0,158200.0
2.1797,26.0,33.16,-116.68,324.0,156300.0
2.7813,23.0,33.06,-116.6,258.0,172900.0
3.0089,36.0,33.09,-116.58,126.0,134400.0
4.125,15.0,33.05,-116.56,209.0,148200.0
3.875,11.0,33.04,-116.61,269.0,198100.0
1.5909,24.0,33.09,-116.66,188.0,221900.0
5.359,16.0,32.97,-116.67,43.0,193800.0
4.57,18.0,32.9,-116.52,656.0,189900.0
3.3214,24.0,33.36,-116.34,295.0,176400.0
3.3625,19.0,33.28,-116.32,185.0,100000.0
1.9875,17.0,33.07,-116.26,184.0,83700.0
2.5179,18.0,32.84,-116.28,69.0,58800.0
2.5795,12.0,33.19,-116.37,570.0,98700.0
2.919,19.0,32.69,-116.58,718.0,116500.0
2.1949,22.0,32.65,-116.45,516.0,127100.0
1.7137,16.0,32.74,-116.35,367.0,110700.0
1.4648,28.0,32.64,-116.2,254.0,61800.0
4.2321,17.0,32.85,-116.75,769.0,217400.0
3.5769,12.0,32.84,-116.79,721.0,231800.0
3.1196,16.0,32.84,-116.76,624.0,187200.0
2.875,16.0,32.82,-116.77,767.0,222900.0
6.6361,17.0,32.82,-116.75,443.0,308600.0
6.1481,11.0,32.8,-116.8,546.0,274600.0
4.0159,18.0,32.86,-116.62,745.0,169100.0
6.2152,13.0,32.79,-116.66,152.0,240600.0
5.5164,15.0,32.75,-116.87,309.0,248900.0
6.4745,8.0,32.73,-116.91,575.0,300300.0
5.7652,13.0,32.72,-116.87,503.0,259900.0
6.2578,9.0,32.67,-116.89,362.0,293100.0
4.7367,14.0,32.74,-116.76,688.0,214500.0
3.5227,19.0,32.61,-116.79,491.0,206100.0
3.6728,25.0,37.81,-122.41,441.0,500001.0
1.8981,31.0,37.81,-122.41,1201.0,500001.0
4.3472,52.0,37.81,-122.42,250.0,500001.0
8.0755,52.0,37.8,-122.42,510.0,500001.0
4.9211,52.0,37.8,-122.42,1255.0,500001.0
3.2356,50.0,37.8,-122.42,712.0,500001.0
4.4712,52.0,37.8,-122.42,165.0,500001.0
3.1477,52.0,37.8,-122.41,613.0,500001.0
4.1607,52.0,37.8,-122.41,559.0,350000.0
5.4378,52.0,37.8,-122.41,709.0,500001.0
2.5875,52.0,37.8,-122.41,247.0,500001.0
3.6065,52.0,37.8,-122.41,863.0,433300.0
6.3245,52.0,37.8,-122.41,272.0,500001.0
4.775,52.0,37.8,-122.4,448.0,500001.0
4.2015,52.0,37.8,-122.4,503.0,412500.0
7.7852,12.0,37.81,-122.4,334.0,250000.0
